Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,Actual,Predicted,Probability_Up,Probability_Down
2020-10-02,331.70001220703125,337.010009765625,331.19000244140625,333.8399963378906,1,1,0.8249049186706543,0.1750950813293457
2020-10-05,336.0599975585937,339.9599914550781,336.010009765625,339.760009765625,0,1,0.6703033447265625,0.3296966552734375
2020-10-06,339.9100036621094,342.1700134277344,334.3800048828125,334.92999267578125,1,1,0.8010997772216797,0.1989002227783203
2020-10-07,338.1199951171875,341.6300048828125,338.0899963378906,340.760009765625,1,1,0.7316056489944458,0.2683943510055542
2020-10-08,342.8500061035156,343.8500061035156,341.8599853515625,343.7799987792969,1,1,0.8515645861625671,0.14843541383743286
2020-10-09,345.5599975585937,347.3500061035156,344.8900146484375,346.8500061035156,1,1,0.7203798890113831,0.27962011098861694
2020-10-12,349.5899963378906,354.0199890136719,349.0599975585937,352.42999267578125,0,1,0.7152631878852844,0.2847368121147156
2020-10-13,352.2799987792969,352.4700012207031,349.0899963378906,350.1300048828125,0,1,0.5291009545326233,0.4708990454673767
2020-10-14,350.75,351.92999267578125,347.1400146484375,347.92999267578125,0,1,0.6023567318916321,0.3976432681083679
2020-10-15,343.7099914550781,348.0199890136719,343.1300048828125,347.5,0,1,0.8577455282211304,0.14225447177886963
2020-10-16,348.9599914550781,350.75,347.1000061035156,347.2900085449219,0,1,0.7926008105278015,0.2073991894721985
2020-10-19,348.6499938964844,349.3299865722656,341.0400085449219,342.010009765625,1,1,0.699505627155304,0.30049437284469604
2020-10-20,343.4599914550781,346.8800048828125,342.6400146484375,343.3800048828125,0,1,0.7224279642105103,0.27757203578948975
2020-10-21,343.3299865722656,345.6700134277344,342.3999938964844,342.7300109863281,1,1,0.7714523077011108,0.22854769229888916
2020-10-22,342.9599914550781,345.239990234375,340.6499938964844,344.6099853515625,1,1,0.6576820015907288,0.34231799840927124
2020-10-23,345.92999267578125,345.989990234375,343.1300048828125,345.7799987792969,0,1,0.8187333941459656,0.18126660585403442
2020-10-26,342.1300048828125,342.9800109863281,335.6199951171875,339.3900146484375,0,1,0.9078924059867859,0.09210759401321411
2020-10-27,339.760009765625,340.1199951171875,337.989990234375,338.2200012207031,0,1,0.813592255115509,0.18640774488449097
2020-10-28,332.1000061035156,338.25,326.1300048828125,326.6600036621094,1,1,0.8586140871047974,0.14138591289520264
2020-10-29,326.9100036621094,333.3999938964844,325.0899963378906,329.9800109863281,0,1,0.7503919005393982,0.2496080994606018
2020-10-30,328.2799987792969,329.69000244140625,322.6000061035156,326.5400085449219,1,1,0.7346546053886414,0.26534539461135864
2020-11-02,330.20001220703125,332.3599853515625,327.239990234375,330.20001220703125,1,1,0.7991566061973572,0.20084339380264282
2020-11-03,333.69000244140625,338.25,330.2900085449219,336.0299987792969,1,1,0.8137823343276978,0.18621766567230225
2020-11-04,340.8599853515625,347.94000244140625,339.5899963378906,343.5400085449219,1,1,0.5435076355934143,0.4564923644065857
2020-11-05,349.239990234375,352.19000244140625,348.8599853515625,350.239990234375,0,1,0.600149929523468,0.399850070476532
2020-11-06,349.92999267578125,351.510009765625,347.6499938964844,350.1600036621094,1,1,0.9129030704498291,0.0870969295501709
2020-11-09,363.9700012207031,364.3800048828125,354.0599975585937,354.5599975585937,0,1,0.6586495637893677,0.3413504362106323
2020-11-10,353.489990234375,355.17999267578125,350.510009765625,354.0400085449219,1,0,0.22373048961162567,0.7762694954872131
2020-11-11,356.3999938964844,357.5599975585937,355.0599975585937,356.6700134277344,0,0,0.31788235902786255,0.6821176409721375
2020-11-12,355.5799865722656,356.7200012207031,351.260009765625,353.2099914550781,1,1,0.7304852604866028,0.2695147395133972
2020-11-13,355.2699890136719,358.8999938964844,354.7099914550781,358.1000061035156,1,0,0.47270575165748596,0.5272942781448364
2020-11-16,360.9800109863281,362.7799987792969,359.5899963378906,362.5700073242188,0,1,0.563535749912262,0.43646425008773804
2020-11-17,359.9700012207031,361.9200134277344,358.3399963378906,360.6199951171875,0,1,0.7450152039527893,0.2549847960472107
2020-11-18,360.9100036621094,361.5,356.239990234375,356.2799987792969,1,1,0.7466111183166504,0.2533888816833496
2020-11-19,355.6000061035156,358.17999267578125,354.1499938964844,357.7799987792969,0,1,0.8483065366744995,0.1516934633255005
2020-11-20,357.5,357.7200012207031,355.25,355.3299865722656,1,1,0.8162466287612915,0.1837533712387085
2020-11-23,357.2799987792969,358.82000732421875,354.8699951171875,357.4599914550781,1,1,0.8937333226203918,0.10626667737960815
2020-11-24,360.2099914550781,363.80999755859375,359.2900085449219,363.2200012207031,0,1,0.6823207139968872,0.3176792860031128
2020-11-25,363.1300048828125,363.1600036621094,361.4800109863281,362.6600036621094,1,1,0.8503764271736145,0.1496235728263855
2020-11-27,363.8399963378906,364.1799926757813,362.5799865722656,363.6700134277344,0,1,0.8095760941505432,0.1904239058494568
2020-11-30,362.8299865722656,363.1199951171875,359.1700134277344,362.05999755859375,1,1,0.9044387340545654,0.09556126594543457
2020-12-01,365.5700073242188,367.6799926757813,364.9299926757813,366.0199890136719,1,1,0.6565163135528564,0.34348368644714355
2020-12-02,364.8200073242188,366.9599914550781,364.2000122070313,366.7900085449219,0,1,0.8695634603500366,0.13043653964996338
2020-12-03,366.6799926757813,368.1900024414063,365.5,366.6900024414063,1,1,0.8041900992393494,0.19580990076065063
2020-12-04,367.3200073242188,369.8500061035156,367.2200012207031,369.8500061035156,0,1,0.7191587090492249,0.28084129095077515
2020-12-07,369.0199890136719,369.6199951171875,367.7200012207031,369.0899963378906,1,1,0.8438632488250732,0.15613675117492676
2020-12-08,367.7200012207031,370.7799987792969,367.6700134277344,370.1700134277344,0,1,0.8274489641189575,0.17255103588104248
2020-12-09,370.8800048828125,371.0499877929688,365.9500122070313,366.8500061035156,0,1,0.8698734641075134,0.13012653589248657
2020-12-10,365.3699951171875,367.8599853515625,364.4299926757813,366.7300109863281,0,1,0.7972586750984192,0.2027413249015808
2020-12-11,364.8999938964844,366.739990234375,363.260009765625,366.2999877929688,0,1,0.6992059946060181,0.30079400539398193
2020-12-14,368.6400146484375,369.7999877929688,364.4700012207031,364.6600036621094,1,1,0.8035805821418762,0.19641941785812378
2020-12-15,367.3999938964844,369.5899963378906,365.9200134277344,369.5899963378906,1,1,0.8755062818527222,0.12449371814727783
2020-12-16,369.8200073242188,371.1600036621094,368.8699951171875,370.1700134277344,1,1,0.871146559715271,0.128853440284729
2020-12-17,371.9400024414063,372.4599914550781,371.0499877929688,372.239990234375,0,1,0.8717435002326965,0.12825649976730347
2020-12-18,370.9700012207031,371.1499938964844,367.0199890136719,369.1799926757813,0,1,0.8058701753616333,0.1941298246383667
2020-12-21,364.9700012207031,378.4599914550781,362.0299987792969,367.8599853515625,0,1,0.8153660893440247,0.18463391065597534
2020-12-22,368.2099914550781,368.3299865722656,366.0299987792969,367.239990234375,1,1,0.8890000581741333,0.1109999418258667
2020-12-23,368.2799987792969,369.6199951171875,367.2200012207031,367.5700073242188,1,1,0.8123922348022461,0.1876077651977539
2020-12-24,368.0799865722656,369.0299987792969,367.4500122070313,369.0,1,1,0.892815113067627,0.10718488693237305
2020-12-28,371.739990234375,372.5899963378906,371.0700073242188,372.1700134277344,0,1,0.820320725440979,0.179679274559021
2020-12-29,373.80999755859375,374.0,370.8299865722656,371.4599914550781,1,1,0.8347675800323486,0.16523241996765137
2020-12-30,372.3399963378906,373.1000061035156,371.5700073242188,371.989990234375,1,1,0.8589851260185242,0.14101487398147583
2020-12-31,371.7799987792969,374.6600036621094,371.2300109863281,373.8800048828125,0,1,0.8175061345100403,0.18249386548995972
2021-01-04,375.30999755859375,375.4500122070313,364.8200073242188,368.7900085449219,1,1,0.7594338059425354,0.2405661940574646
2021-01-05,368.1000061035156,372.5,368.0499877929688,371.3299865722656,1,1,0.9167528748512268,0.0832471251487732
2021-01-06,369.7099914550781,376.9800109863281,369.1199951171875,373.5499877929688,1,1,0.915571928024292,0.08442807197570801
2021-01-07,376.1000061035156,379.8999938964844,375.9100036621094,379.1000061035156,1,1,0.8181174397468567,0.1818825602531433
2021-01-08,380.5899963378906,381.489990234375,377.1000061035156,381.260009765625,0,1,0.7812476754188538,0.21875232458114624
2021-01-11,377.8500061035156,380.5799865722656,377.7200012207031,378.6900024414063,1,1,0.7764561176300049,0.22354388236999512
2021-01-12,378.8900146484375,379.8599853515625,376.3599853515625,378.7699890136719,1,1,0.9121550917625427,0.08784490823745728
2021-01-13,378.6900024414063,380.8599853515625,377.8500061035156,379.7900085449219,0,1,0.8752008676528931,0.12479913234710693
2021-01-14,380.5899963378906,381.1300048828125,378.1000061035156,378.4599914550781,0,1,0.9268929958343506,0.07310700416564941
2021-01-15,376.7200012207031,377.5799865722656,373.7000122070313,375.7000122070313,1,1,0.8872069120407104,0.11279308795928955
2021-01-19,378.3399963378906,379.2300109863281,376.75,378.6499938964844,1,1,0.912582516670227,0.08741748332977295
2021-01-20,381.1099853515625,384.7900085449219,380.6900024414063,383.8900146484375,1,1,0.8642434477806091,0.13575655221939087
2021-01-21,384.489990234375,384.9500122070313,383.25,384.239990234375,0,1,0.9135205745697021,0.08647942543029785
2021-01-22,382.25,384.1300048828125,381.8399963378906,382.8800048828125,1,1,0.8268806338310242,0.17311936616897583
2021-01-25,383.6700134277344,384.7699890136719,378.4599914550781,384.3900146484375,0,1,0.6600243449211121,0.33997565507888794
2021-01-26,385.4100036621094,385.8500061035156,383.5400085449219,383.7900085449219,0,1,0.8515118956565857,0.1484881043434143
2021-01-27,380.2200012207031,380.3200073242188,372.010009765625,374.4100036621094,1,1,0.9051451086997986,0.09485489130020142
2021-01-28,376.3599853515625,381.9299926757813,375.8900146484375,377.6300048828125,0,1,0.6876444220542908,0.31235557794570923
2021-01-29,375.6300048828125,376.6700134277344,368.2699890136719,370.0700073242188,1,1,0.7223109006881714,0.2776890993118286
2021-02-01,373.7200012207031,377.3399963378906,370.3800048828125,376.2300109863281,1,1,0.7837710380554199,0.21622896194458008
2021-02-02,379.6499938964844,383.2200012207031,376.3200073242188,381.5499877929688,1,1,0.6570264101028442,0.34297358989715576
2021-02-03,382.4400024414063,383.7000122070313,380.4800109863281,381.8500061035156,1,1,0.6807743310928345,0.3192256689071655
2021-02-04,382.9599914550781,386.239990234375,381.9700012207031,386.1900024414063,1,1,0.7711457014083862,0.22885429859161377
2021-02-05,388.2000122070313,388.4700012207031,386.1400146484375,387.7099914550781,1,1,0.6591213941574097,0.34087860584259033
2021-02-08,389.2699890136719,390.55999755859375,388.3500061035156,390.510009765625,0,1,0.7322741746902466,0.2677258253097534
2021-02-09,389.6099853515625,390.8900146484375,389.1700134277344,390.25,0,1,0.8461903929710388,0.15380960702896118
2021-02-10,392.1199951171875,392.2799987792969,387.5,390.0799865722656,1,1,0.812953770160675,0.18704622983932495
2021-02-11,391.239990234375,391.6900024414063,388.1000061035156,390.7099914550781,1,1,0.7156545519828796,0.28434544801712036
2021-02-12,389.8500061035156,392.8999938964844,389.7699890136719,392.6400146484375,0,1,0.7263485193252563,0.27365148067474365
2021-02-16,393.9599914550781,394.1700134277344,391.5299987792969,392.2999877929688,1,1,0.7211723923683167,0.27882760763168335
2021-02-17,390.4200134277344,392.6600036621094,389.3299865722656,392.3900146484375,0,1,0.7099249958992004,0.29007500410079956
2021-02-18,389.5899963378906,391.5199890136719,387.739990234375,390.7200012207031,0,1,0.83643639087677,0.16356360912322998
2021-02-19,392.0700073242188,392.3800048828125,389.5499877929688,390.0299987792969,0,1,0.6637163758277893,0.3362836241722107
2021-02-22,387.05999755859375,389.6199951171875,386.739990234375,387.0299987792969,1,1,0.6493298411369324,0.3506701588630676
2021-02-23,384.6600036621094,388.9500122070313,380.2000122070313,387.5,1,1,0.8420841097831726,0.1579158902168274
2021-02-24,386.3299865722656,392.2300109863281,385.2699890136719,391.7699890136719,0,1,0.7867974042892456,0.2132025957107544
2021-02-25,390.4100036621094,391.8800048828125,380.7799987792969,382.3299865722656,0,1,0.7062535285949707,0.2937464714050293
2021-02-26,384.3500061035156,385.5799865722656,378.2300109863281,380.3599853515625,1,0,0.4543360471725464,0.5456639528274536
2021-03-01,385.5899963378906,390.9200134277344,380.5700073242188,389.5799865722656,0,1,0.6612295508384705,0.33877044916152954
2021-03-02,389.8200073242188,390.0700073242188,386.0,386.5400085449219,0,1,0.6562386155128479,0.3437613844871521
2021-03-03,385.7900085449219,386.8299865722656,381.30999755859375,381.4200134277344,0,1,0.8226551413536072,0.17734485864639282
2021-03-04,381.2200012207031,384.0,371.8800048828125,376.7000122070313,1,1,0.864514946937561,0.13548505306243896
2021-03-05,380.4599914550781,384.760009765625,372.6400146484375,383.6300048828125,0,1,0.8030431270599365,0.19695687294006348
2021-03-08,384.6600036621094,387.6799926757813,381.4200134277344,381.7200012207031,1,1,0.7305191159248352,0.2694808840751648
2021-03-09,385.8500061035156,389.9100036621094,385.30999755859375,387.1700134277344,1,1,0.7701091766357422,0.2298908233642578
2021-03-10,389.6900024414063,391.3999938964844,388.1700134277344,389.5799865722656,1,1,0.7311027646064758,0.26889723539352417
2021-03-11,392.2300109863281,395.6499938964844,391.739990234375,393.5299987792969,1,1,0.7531675100326538,0.2468324899673462
2021-03-12,392.0700073242188,394.2099914550781,391.2000122070313,394.05999755859375,1,1,0.8242890238761902,0.17571097612380981
2021-03-15,394.3299865722656,396.6900024414063,392.0299987792969,396.4100036621094,0,1,0.7856473922729492,0.21435260772705078
2021-03-16,397.0700073242188,397.8299865722656,395.0799865722656,395.9100036621094,1,1,0.7723370790481567,0.22766292095184326
2021-03-17,394.5299987792969,398.1199951171875,393.2999877929688,397.260009765625,0,1,0.7325029969215393,0.2674970030784607
2021-03-18,394.4800109863281,396.7200012207031,390.75,391.4800109863281,0,1,0.7810319662094116,0.21896803379058838
2021-03-19,389.8800048828125,391.5700073242188,387.1499938964844,389.4800109863281,1,1,0.6904862523078918,0.30951374769210815
2021-03-22,390.0299987792969,394.0700073242188,389.9700012207031,392.5899963378906,0,1,0.6950096487998962,0.30499035120010376
2021-03-23,391.9100036621094,393.4599914550781,388.6600036621094,389.5,0,1,0.8657543063163757,0.13424569368362427
2021-03-24,391.0,392.75,387.4700012207031,387.5199890136719,1,1,0.6861616373062134,0.3138383626937866
2021-03-25,385.9800109863281,390.5499877929688,383.8999938964844,389.7000122070313,1,1,0.6355468034744263,0.36445319652557373
2021-03-26,390.9299926757813,396.4100036621094,390.2900085449219,395.9800109863281,0,1,0.5531840324401855,0.44681596755981445
2021-03-29,394.3999938964844,396.75,392.80999755859375,395.7799987792969,0,1,0.8050397634506226,0.19496023654937744
2021-03-30,394.4200134277344,395.4500122070313,393.0199890136719,394.7300109863281,1,1,0.7349780201911926,0.2650219798088074
2021-03-31,395.3399963378906,398.0,395.30999755859375,396.3299865722656,1,1,0.7886353731155396,0.21136462688446045
2021-04-01,398.3999938964844,400.6700134277344,398.1799926757813,400.6099853515625,1,1,0.864844799041748,0.13515520095825195
2021-04-05,403.4599914550781,406.9400024414063,403.3800048828125,406.3599853515625,0,0,0.38330256938934326,0.6166974306106567
2021-04-06,405.760009765625,407.239990234375,405.3999938964844,406.1199951171875,1,1,0.6260257959365845,0.3739742040634155
2021-04-07,405.9400024414063,406.9599914550781,405.4500122070313,406.5899963378906,1,1,0.6894344091415405,0.3105655908584595
2021-04-08,407.9299926757813,408.5799865722656,406.9299926757813,408.5199890136719,1,1,0.7329218983650208,0.26707810163497925
2021-04-09,408.3900146484375,411.6700134277344,408.260009765625,411.489990234375,1,1,0.5437132716178894,0.4562867283821106
2021-04-12,410.8500061035156,411.9299926757813,410.2000122070313,411.6400146484375,1,1,0.5792249441146851,0.42077505588531494
2021-04-13,411.5299987792969,413.5299987792969,411.1199951171875,412.8599853515625,0,1,0.5994507074356079,0.4005492925643921
2021-04-14,412.8299865722656,413.9599914550781,410.8699951171875,411.4500122070313,1,1,0.6641640067100525,0.3358359932899475
2021-04-15,413.739990234375,416.1600036621094,413.6900024414063,415.8699951171875,1,1,0.7875630855560303,0.21243691444396973
2021-04-16,417.25,417.9100036621094,415.7300109863281,417.260009765625,0,0,0.44917091727256775,0.5508290529251099
2021-04-19,416.260009765625,416.739990234375,413.7900085449219,415.2099914550781,0,1,0.6676668524742126,0.33233314752578735
2021-04-20,413.9100036621094,415.0899963378906,410.5899963378906,412.1700134277344,1,1,0.8405504822731018,0.1594495177268982
2021-04-21,411.510009765625,416.2900085449219,411.3599853515625,416.0700073242188,0,1,0.8882763385772705,0.11172366142272949
2021-04-22,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,1,1,0.8481903672218323,0.15180963277816772
2021-04-23,412.8699951171875,418.25,412.7900085449219,416.739990234375,1,1,0.8183698654174805,0.18163013458251953
2021-04-26,417.4400024414063,418.2200012207031,416.80999755859375,417.6099853515625,0,1,0.7404605150222778,0.25953948497772217
2021-04-27,417.9299926757813,418.1400146484375,416.2999877929688,417.5199890136719,0,1,0.8288469910621643,0.1711530089378357
2021-04-28,417.80999755859375,419.010009765625,416.8999938964844,417.3999938964844,1,1,0.8031138181686401,0.19688618183135986
2021-04-29,420.3200073242188,420.7200012207031,416.4400024414063,420.05999755859375,0,1,0.7960233092308044,0.20397669076919556
2021-04-30,417.6300048828125,418.5400085449219,416.3399963378906,417.2999877929688,1,1,0.8007401823997498,0.19925981760025024
2021-05-03,419.4299926757813,419.8399963378906,417.6700134277344,418.2000122070313,0,1,0.8449977040290833,0.15500229597091675
2021-05-04,416.0700073242188,416.6000061035156,411.6700134277344,415.6199951171875,1,1,0.8756077885627747,0.12439221143722534
2021-05-05,417.3800048828125,417.6300048828125,415.1499938964844,415.75,1,1,0.7497292160987854,0.2502707839012146
2021-05-06,415.8299865722656,419.2099914550781,413.6799926757813,419.0700073242188,1,1,0.8263614177703857,0.17363858222961426
2021-05-07,419.8900146484375,422.8200073242188,419.1600036621094,422.1199951171875,0,1,0.8084149360656738,0.19158506393432617
2021-05-10,422.5,422.739990234375,417.80999755859375,417.9400024414063,0,1,0.6661184430122375,0.33388155698776245
2021-05-11,413.1000061035156,415.2699890136719,410.05999755859375,414.2099914550781,0,1,0.6471173167228699,0.3528826832771301
2021-05-12,411.2300109863281,412.5899963378906,404.0,405.4100036621094,1,1,0.7397896647453308,0.2602103352546692
2021-05-13,407.0700073242188,412.3500061035156,407.0199890136719,410.2799987792969,1,1,0.6267716288566589,0.37322837114334106
2021-05-14,413.2099914550781,417.489990234375,413.1799926757813,416.5799865722656,0,1,0.7944843769073486,0.20551562309265137
2021-05-17,415.3900146484375,416.3900146484375,413.3599853515625,415.5199890136719,0,1,0.8702505826950073,0.12974941730499268
2021-05-18,415.7999877929688,416.05999755859375,411.7699890136719,411.9400024414063,0,1,0.8591660857200623,0.14083391427993774
2021-05-19,406.9200134277344,411.0499877929688,405.3299865722656,410.8599853515625,1,1,0.7804061770439148,0.2195938229560852
2021-05-20,411.7999877929688,416.6300048828125,411.6700134277344,415.2799987792969,0,1,0.8321507573127747,0.16784924268722534
2021-05-21,416.8699951171875,418.2000122070313,414.4500122070313,414.9400024414063,1,1,0.8822183012962341,0.11778169870376587
2021-05-24,417.3399963378906,420.3200073242188,417.0799865722656,419.1700134277344,0,1,0.8196442127227783,0.18035578727722168
2021-05-25,420.3299865722656,420.7099914550781,417.6199951171875,418.239990234375,1,1,0.8353167176246643,0.1646832823753357
2021-05-26,418.8699951171875,419.6099853515625,417.760009765625,419.0700073242188,1,1,0.78923499584198,0.21076500415802002
2021-05-27,420.1700134277344,420.7200012207031,418.989990234375,419.2900085449219,1,1,0.7830354571342468,0.21696454286575317
2021-05-28,420.9700012207031,421.25,419.7900085449219,420.0400085449219,0,1,0.8979402184486389,0.10205978155136108
2021-06-01,422.5700073242188,422.7200012207031,419.2000122070313,419.6700134277344,1,1,0.8350401520729065,0.1649598479270935
2021-06-02,420.3699951171875,421.2300109863281,419.2900085449219,420.3299865722656,0,1,0.9121662974357605,0.0878337025642395
2021-06-03,417.8500061035156,419.989990234375,416.2799987792969,418.7699890136719,1,1,0.921731173992157,0.07826882600784302
2021-06-04,420.75,422.9200134277344,418.8399963378906,422.6000061035156,0,1,0.8562211394309998,0.14377886056900024
2021-06-07,422.5899963378906,422.7799987792969,421.1900024414063,422.1900024414063,1,1,0.9112244248390198,0.08877557516098022
2021-06-08,423.1099853515625,423.2099914550781,420.3200073242188,422.2799987792969,0,1,0.9220254421234131,0.07797455787658691
2021-06-09,423.1799926757813,423.260009765625,421.4100036621094,421.6499938964844,1,1,0.9292465448379517,0.07075345516204834
2021-06-10,422.9599914550781,424.6300048828125,421.5499877929688,423.6099853515625,1,1,0.9039900302886963,0.09600996971130371
2021-06-11,424.2000122070313,424.4299926757813,422.8200073242188,424.30999755859375,1,1,0.8567572832107544,0.1432427167892456
2021-06-14,424.4299926757813,425.3699951171875,423.1000061035156,425.260009765625,0,1,0.8706226944923401,0.1293773055076599
2021-06-15,425.4200134277344,425.4599914550781,423.5400085449219,424.4800109863281,0,1,0.8991941213607788,0.10080587863922119
2021-06-16,424.6300048828125,424.8699951171875,419.9200134277344,422.1099853515625,0,1,0.9109708666801453,0.08902913331985474
2021-06-17,421.6700134277344,423.0199890136719,419.3200073242188,421.9700012207031,0,1,0.7177252769470215,0.2822747230529785
2021-06-18,417.0899963378906,417.8299865722656,414.7000122070313,414.9200134277344,1,1,0.822104811668396,0.177895188331604
2021-06-21,416.7999877929688,421.05999755859375,415.9299926757813,420.8599853515625,1,1,0.846607506275177,0.153392493724823
2021-06-22,420.8500061035156,424.0,420.0799865722656,423.1099853515625,0,1,0.9364462494850159,0.06355375051498413
2021-06-23,423.1900024414063,424.0499877929688,422.510009765625,422.6000061035156,1,1,0.8475690484046936,0.1524309515953064
2021-06-24,424.8900146484375,425.5499877929688,424.6199951171875,425.1000061035156,1,1,0.9183179140090942,0.08168208599090576
2021-06-25,425.8999938964844,427.0899963378906,425.5499877929688,426.6099853515625,1,1,0.8779355883598328,0.12206441164016724
2021-06-28,427.1700134277344,427.6499938964844,425.8900146484375,427.4700012207031,1,1,0.8942036628723145,0.10579633712768555
2021-06-29,427.8800048828125,428.55999755859375,427.1300048828125,427.7000122070313,1,1,0.8864702582359314,0.1135297417640686
2021-06-30,427.2099914550781,428.7799987792969,427.1799926757813,428.05999755859375,1,1,0.8268353343009949,0.17316466569900513
2021-07-01,428.8699951171875,430.6000061035156,428.7999877929688,430.4299926757813,1,1,0.8321570158004761,0.16784298419952393
2021-07-02,431.6700134277344,434.1000061035156,430.5199890136719,433.7200012207031,0,1,0.8582479953765869,0.14175200462341309
2021-07-06,433.7799987792969,434.010009765625,430.010009765625,432.9299926757813,1,1,0.792453408241272,0.20754659175872803
2021-07-07,433.6600036621094,434.760009765625,431.510009765625,434.4599914550781,0,1,0.8098303079605103,0.19016969203948975
2021-07-08,428.7799987792969,431.7300109863281,427.5199890136719,430.9200134277344,1,1,0.7595514059066772,0.24044859409332275
2021-07-09,432.5299987792969,435.8399963378906,430.7099914550781,435.5199890136719,1,1,0.8876057863235474,0.11239421367645264
2021-07-12,435.4299926757813,437.3500061035156,434.9700012207031,437.0799865722656,0,1,0.8214776515960693,0.17852234840393066
2021-07-13,436.239990234375,437.8399963378906,435.30999755859375,435.5899963378906,1,1,0.8329094052314758,0.16709059476852417
2021-07-14,437.3999938964844,437.9200134277344,434.9100036621094,436.239990234375,0,1,0.7392647862434387,0.2607352137565613
2021-07-15,434.80999755859375,435.5299987792969,432.7200012207031,434.75,0,1,0.770484209060669,0.22951579093933105
2021-07-16,436.010009765625,436.05999755859375,430.9200134277344,431.3399963378906,0,1,0.7065566778182983,0.29344332218170166
2021-07-19,426.1900024414063,431.4100036621094,421.9700012207031,424.9700012207031,1,1,0.7557071447372437,0.24429285526275635
2021-07-20,425.6799926757813,432.4200134277344,424.8299865722656,431.05999755859375,1,1,0.6471966505050659,0.3528033494949341
2021-07-21,432.3399963378906,434.7000122070313,431.010009765625,434.5499877929688,1,1,0.7648971080780029,0.23510289192199707
2021-07-22,434.739990234375,435.7200012207031,433.6900024414063,435.4599914550781,1,1,0.934758186340332,0.06524181365966797
2021-07-23,437.5199890136719,440.2999877929688,436.7900085449219,439.9400024414063,1,1,0.8268023729324341,0.17319762706756592
2021-07-26,439.30999755859375,441.0299987792969,439.260009765625,441.0199890136719,0,1,0.8242613077163696,0.17573869228363037
2021-07-27,439.9100036621094,439.9400024414063,435.989990234375,439.010009765625,0,1,0.8561951518058777,0.14380484819412231
2021-07-28,439.6799926757813,440.2999877929688,437.30999755859375,438.8299865722656,1,1,0.8901731371879578,0.10982686281204224
2021-07-29,439.8200073242188,441.7999877929688,439.80999755859375,440.6499938964844,0,1,0.8845947980880737,0.11540520191192627
2021-07-30,437.9100036621094,440.05999755859375,437.7699890136719,438.510009765625,0,1,0.8801990747451782,0.11980092525482178
2021-08-02,440.3399963378906,440.9299926757813,437.2099914550781,437.5899963378906,1,1,0.8608765006065369,0.13912349939346313
2021-08-03,438.4400024414063,441.2799987792969,436.1000061035156,441.1499938964844,0,1,0.8179751038551331,0.18202489614486694
2021-08-04,439.7799987792969,441.1199951171875,438.7300109863281,438.9800109863281,1,1,0.9284707903862,0.07152920961380005
2021-08-05,440.2200012207031,441.8500061035156,439.8800048828125,441.760009765625,1,1,0.8820226788520813,0.1179773211479187
2021-08-06,442.1000061035156,442.9400024414063,441.7999877929688,442.489990234375,0,1,0.7747716903686523,0.22522830963134766
2021-08-09,442.4599914550781,442.7999877929688,441.30999755859375,442.1300048828125,1,1,0.8302325010299683,0.16976749897003174
2021-08-10,442.6099853515625,443.4400024414063,441.8800048828125,442.6799926757813,1,1,0.6677206754684448,0.3322793245315552
2021-08-11,443.8200073242188,443.8800048828125,442.6199951171875,443.7799987792969,1,1,0.7264242768287659,0.27357572317123413
2021-08-12,443.6199951171875,445.260009765625,442.6600036621094,445.1099853515625,1,1,0.759978175163269,0.24002182483673096
2021-08-13,445.5899963378906,445.9400024414063,445.0700073242188,445.9200134277344,1,1,0.7180037498474121,0.2819962501525879
2021-08-16,444.5299987792969,447.1099853515625,442.8699951171875,446.9700012207031,0,1,0.5590307116508484,0.4409692883491516
2021-08-17,444.239990234375,444.9599914550781,440.8500061035156,444.0400085449219,0,1,0.8424104452133179,0.15758955478668213
2021-08-18,442.9599914550781,444.6300048828125,438.9200134277344,439.1799926757813,1,1,0.8386164307594299,0.16138356924057007
2021-08-19,436.2699890136719,441.1400146484375,436.1199951171875,439.8599853515625,1,1,0.7851422429084778,0.21485775709152222
2021-08-20,440.2300109863281,443.7099914550781,439.7099914550781,443.3599853515625,1,1,0.8595780730247498,0.14042192697525024
2021-08-23,445.1600036621094,448.2300109863281,443.4400024414063,447.260009765625,1,1,0.8802027106285095,0.11979728937149048
2021-08-24,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,1,1,0.8177157044410706,0.18228429555892944
2021-08-25,448.1700134277344,449.4599914550781,447.7699890136719,448.9100036621094,0,1,0.7664212584495544,0.23357874155044556
2021-08-26,448.6099853515625,448.8599853515625,446.1600036621094,446.260009765625,1,1,0.8663486838340759,0.13365131616592407
2021-08-27,447.1199951171875,450.6499938964844,447.05999755859375,450.25,1,1,0.8670248985290527,0.13297510147094727
2021-08-30,450.9700012207031,453.0700073242188,450.7099914550781,452.2300109863281,0,1,0.7332485318183899,0.2667514681816101
2021-08-31,452.1300048828125,452.489990234375,450.9200134277344,451.55999755859375,1,1,0.7747445702552795,0.22525542974472046
2021-09-01,452.55999755859375,453.1099853515625,451.5499877929688,451.7999877929688,1,1,0.7415326833724976,0.25846731662750244
2021-09-02,453.3200073242188,454.0499877929688,451.9100036621094,453.1900024414063,0,1,0.694412350654602,0.30558764934539795
